election,codigo_mun,mun,censo,votantes,part,candidaturas,blancos,nulos,abstenciones,partido,votos,votos_pc
1989,15082,Teo,8639,5285,61.18,5027,0,NA,NA,EG,345,6.86
1989,15082,Teo,8639,5285,61.18,5027,0,NA,NA,BNG,380,7.56
1989,15088,Val do Dubra,5653,3197,56.55,3028,0,NA,NA,PP,1447,47.79
1989,15088,Val do Dubra,5653,3197,56.55,3028,0,NA,NA,PSG-PSOE,1119,36.96
1989,15088,Val do Dubra,5653,3197,56.55,3028,0,NA,NA,CG,18,0.59
1989,15088,Val do Dubra,5653,3197,56.55,3028,0,NA,NA,EG,46,1.52
1989,15088,Val do Dubra,5653,3197,56.55,3028,0,NA,NA,BNG,237,7.83
1989,15089,Vedra,4272,2536,59.36,2347,0,NA,NA,PP,1357,57.82
1989,15089,Vedra,4272,2536,59.36,2347,0,NA,NA,PSG-PSOE,577,24.58
1989,15089,Vedra,4272,2536,59.36,2347,0,NA,NA,CG,21,0.89
1989,15089,Vedra,4272,2536,59.36,2347,0,NA,NA,EG,36,1.53
1989,15089,Vedra,4272,2536,59.36,2347,0,NA,NA,BNG,331,14.1
1989,15033,Dodro,2720,1947,71.58,1884,0,NA,NA,PP,1007,53.45
1989,15033,Dodro,2720,1947,71.58,1884,0,NA,NA,PSG-PSOE,636,33.76
1989,15033,Dodro,2720,1947,71.58,1884,0,NA,NA,CG,22,1.17
1989,15033,Dodro,2720,1947,71.58,1884,0,NA,NA,EG,44,2.34
1989,15033,Dodro,2720,1947,71.58,1884,0,NA,NA,BNG,145,7.7
1989,15065,Padrón,6881,4904,71.27,4739,0,NA,NA,PP,2362,49.84
1989,15065,Padrón,6881,4904,71.27,4739,0,NA,NA,PSG-PSOE,1840,38.83
1989,15065,Padrón,6881,4904,71.27,4739,0,NA,NA,CG,48,1.01
1989,15065,Padrón,6881,4904,71.27,4739,0,NA,NA,EG,85,1.79
1989,15065,Padrón,6881,4904,71.27,4739,0,NA,NA,BNG,323,6.82
1989,15074,Rois,4477,2571,57.43,2467,0,NA,NA,PP,1158,46.94
1989,15074,Rois,4477,2571,57.43,2467,0,NA,NA,PSG-PSOE,955,38.71
1989,15074,Rois,4477,2571,57.43,2467,0,NA,NA,CG,32,1.3
1989,15074,Rois,4477,2571,57.43,2467,0,NA,NA,EG,54,2.19
1989,15074,Rois,4477,2571,57.43,2467,0,NA,NA,BNG,129,5.23
1989,15046,Melide,6450,3964,61.46,2738,0,NA,NA,PP,918,33.53
1989,15046,Melide,6450,3964,61.46,2738,0,NA,NA,PSG-PSOE,844,30.83
1989,15046,Melide,6450,3964,61.46,2738,0,NA,NA,CG,89,3.25
1989,15046,Melide,6450,3964,61.46,2738,0,NA,NA,EG,44,1.61
1989,15046,Melide,6450,3964,61.46,2738,0,NA,NA,BNG,658,24.03
1989,15079,Santiso,2279,1408,61.78,1371,0,NA,NA,PP,752,54.85
1989,15079,Santiso,2279,1408,61.78,1371,0,NA,NA,PSG-PSOE,353,25.75
1989,15079,Santiso,2279,1408,61.78,1371,0,NA,NA,CG,12,0.88
1989,15079,Santiso,2279,1408,61.78,1371,0,NA,NA,EG,9,0.66
1989,15079,Santiso,2279,1408,61.78,1371,0,NA,NA,BNG,97,7.08
1989,15080,Sobrado,2604,1558,59.83,1247,0,NA,NA,PP,773,61.99
1989,15080,Sobrado,2604,1558,59.83,1247,0,NA,NA,PSG-PSOE,393,31.52
1989,15080,Sobrado,2604,1558,59.83,1247,0,NA,NA,CG,11,0.88
1989,15080,Sobrado,2604,1558,59.83,1247,0,NA,NA,EG,17,1.36
1989,15080,Sobrado,2604,1558,59.83,1247,0,NA,NA,BNG,31,2.49
1989,15083,Toques,1697,1035,60.99,1023,0,NA,NA,PP,747,73.02
1989,15083,Toques,1697,1035,60.99,1023,0,NA,NA,PSG-PSOE,157,15.35
1989,15083,Toques,1697,1035,60.99,1023,0,NA,NA,CG,7,0.68
1989,15083,Toques,1697,1035,60.99,1023,0,NA,NA,EG,6,0.59
1989,15083,Toques,1697,1035,60.99,1023,0,NA,NA,BNG,78,7.62
1989,15016,Camariñas,5645,3680,65.19,3606,0,NA,NA,PP,931,25.82
1989,15016,Camariñas,5645,3680,65.19,3606,0,NA,NA,PSG-PSOE,2214,61.4
1989,15016,Camariñas,5645,3680,65.19,3606,0,NA,NA,CG,213,5.91
1989,15016,Camariñas,5645,3680,65.19,3606,0,NA,NA,EG,44,1.22
1989,15016,Camariñas,5645,3680,65.19,3606,0,NA,NA,BNG,136,3.77
1989,15092,Vimianzo,7334,4504,61.41,4392,0,NA,NA,PP,1370,31.19
1989,15092,Vimianzo,7334,4504,61.41,4392,0,NA,NA,PSG-PSOE,2312,52.64
1989,15092,Vimianzo,7334,4504,61.41,4392,0,NA,NA,CG,48,1.09
1989,15092,Vimianzo,7334,4504,61.41,4392,0,NA,NA,EG,35,0.8
1989,15092,Vimianzo,7334,4504,61.41,4392,0,NA,NA,BNG,524,11.93
1989,15093,Zas,5435,2847,52.38,2732,0,NA,NA,PP,1016,37.19
1989,15093,Zas,5435,2847,52.38,2732,0,NA,NA,PSG-PSOE,1029,37.66
1989,15093,Zas,5435,2847,52.38,2732,0,NA,NA,CG,478,17.5
1989,15093,Zas,5435,2847,52.38,2732,0,NA,NA,EG,49,1.79
1989,15093,Zas,5435,2847,52.38,2732,0,NA,NA,BNG,107,3.92
1989,15045,Mazaricos,5324,2158,40.53,2046,0,NA,NA,PP,969,47.36
1989,15045,Mazaricos,5324,2158,40.53,2046,0,NA,NA,PSG-PSOE,810,39.59
1989,15045,Mazaricos,5324,2158,40.53,2046,0,NA,NA,CG,38,1.86
1989,15045,Mazaricos,5324,2158,40.53,2046,0,NA,NA,EG,35,1.71
1989,15045,Mazaricos,5324,2158,40.53,2046,0,NA,NA,BNG,80,3.91
1989,15077,Santa Comba,9269,5106,55.09,4843,0,NA,NA,PP,2491,51.44
1989,15077,Santa Comba,9269,5106,55.09,4843,0,NA,NA,PSG-PSOE,1671,34.5
1989,15077,Santa Comba,9269,5106,55.09,4843,0,NA,NA,CG,327,6.75
1989,15077,Santa Comba,9269,5106,55.09,4843,0,NA,NA,EG,63,1.3
1989,15077,Santa Comba,9269,5106,55.09,4843,0,NA,NA,BNG,94,1.94
1989,27901,Baralla,3612,2553,70.68,2492,0,NA,NA,PP,1248,50.08
1989,27901,Baralla,3612,2553,70.68,2492,0,NA,NA,PSG-PSOE,955,38.32
1989,27901,Baralla,3612,2553,70.68,2492,0,NA,NA,CG,209,8.39
1989,27901,Baralla,3612,2553,70.68,2492,0,NA,NA,EG,9,0.36
1989,27901,Baralla,3612,2553,70.68,2492,0,NA,NA,BNG,54,2.17
1989,27006,Becerreá,3866,2360,61.05,2328,0,NA,NA,PP,1210,51.98
1989,27006,Becerreá,3866,2360,61.05,2328,0,NA,NA,PSG-PSOE,890,38.23
1989,27006,Becerreá,3866,2360,61.05,2328,0,NA,NA,CG,111,4.77
1989,27006,Becerreá,3866,2360,61.05,2328,0,NA,NA,EG,22,0.95
1989,27006,Becerreá,3866,2360,61.05,2328,0,NA,NA,BNG,38,1.63
1989,27012,Cervantes,2867,1557,54.31,1546,0,NA,NA,PP,534,34.54
1989,27012,Cervantes,2867,1557,54.31,1546,0,NA,NA,PSG-PSOE,579,37.45
1989,27012,Cervantes,2867,1557,54.31,1546,0,NA,NA,CG,386,24.97
1989,27012,Cervantes,2867,1557,54.31,1546,0,NA,NA,EG,4,0.26
1989,27012,Cervantes,2867,1557,54.31,1546,0,NA,NA,BNG,22,1.42
1989,27034,Navia de Suarna,2365,1574,66.55,1549,0,NA,NA,PP,593,38.28
1989,27034,Navia de Suarna,2365,1574,66.55,1549,0,NA,NA,PSG-PSOE,611,39.44
1989,27034,Navia de Suarna,2365,1574,66.55,1549,0,NA,NA,CG,161,10.39
1989,27034,Navia de Suarna,2365,1574,66.55,1549,0,NA,NA,EG,19,1.23
1989,27034,Navia de Suarna,2365,1574,66.55,1549,0,NA,NA,BNG,80,5.16
1989,27037,As Nogais,1764,1257,71.26,1249,0,NA,NA,PP,268,21.46
1989,27037,As Nogais,1764,1257,71.26,1249,0,NA,NA,PSG-PSOE,922,73.82
1989,27037,As Nogais,1764,1257,71.26,1249,0,NA,NA,CG,9,0.72
1989,27037,As Nogais,1764,1257,71.26,1249,0,NA,NA,EG,5,0.4
1989,27037,As Nogais,1764,1257,71.26,1249,0,NA,NA,BNG,37,2.96
1989,27045,Pedrafita do Cebreiro,1935,1287,66.51,1276,0,NA,NA,PP,317,24.84
1989,27045,Pedrafita do Cebreiro,1935,1287,66.51,1276,0,NA,NA,PSG-PSOE,891,69.83
1989,27045,Pedrafita do Cebreiro,1935,1287,66.51,1276,0,NA,NA,CG,20,1.57
1989,27045,Pedrafita do Cebreiro,1935,1287,66.51,1276,0,NA,NA,EG,7,0.55
1989,27045,Pedrafita do Cebreiro,1935,1287,66.51,1276,0,NA,NA,BNG,31,2.43
1989,27009,Carballedo,4207,2772,65.89,2725,0,NA,NA,PP,1828,67.08
1989,27009,Carballedo,4207,2772,65.89,2725,0,NA,NA,PSG-PSOE,773,28.37
1989,27009,Carballedo,4207,2772,65.89,2725,0,NA,NA,CG,34,1.25
1989,27009,Carballedo,4207,2772,65.89,2725,0,NA,NA,EG,20,0.73
1989,27009,Carballedo,4207,2772,65.89,2725,0,NA,NA,BNG,47,1.72
1989,27016,Chantada,9077,5994,66.04,5731,0,NA,NA,PP,3234,56.43
1989,27016,Chantada,9077,5994,66.04,5731,0,NA,NA,PSG-PSOE,1597,27.87
1989,27016,Chantada,9077,5994,66.04,5731,0,NA,NA,CG,98,1.71
1989,27016,Chantada,9077,5994,66.04,5731,0,NA,NA,EG,82,1.43
1989,27016,Chantada,9077,5994,66.04,5731,0,NA,NA,BNG,589,10.28
1989,27060,Taboada,5077,2384,46.96,2309,0,NA,NA,PP,1182,51.19
1989,27060,Taboada,5077,2384,46.96,2309,0,NA,NA,PSG-PSOE,553,23.95
1989,27060,Taboada,5077,2384,46.96,2309,0,NA,NA,CG,368,15.94
1989,27060,Taboada,5077,2384,46.96,2309,0,NA,NA,EG,15,0.65
1989,27060,Taboada,5077,2384,46.96,2309,0,NA,NA,BNG,155,6.71
1989,27004,Baleira,2031,1538,75.73,1525,0,NA,NA,PP,351,23.02
1989,27004,Baleira,2031,1538,75.73,1525,0,NA,NA,PSG-PSOE,327,21.44
1989,27004,Baleira,2031,1538,75.73,1525,0,NA,NA,CG,686,44.98
1989,27004,Baleira,2031,1538,75.73,1525,0,NA,NA,EG,6,0.39
1989,27004,Baleira,2031,1538,75.73,1525,0,NA,NA,BNG,18,1.18
1989,27018,A Fonsagrada,6908,4083,59.11,4026,0,NA,NA,PP,1434,35.62
1989,27018,A Fonsagrada,6908,4083,59.11,4026,0,NA,NA,PSG-PSOE,2157,53.58
1989,27018,A Fonsagrada,6908,4083,59.11,4026,0,NA,NA,CG,64,1.59
1989,27018,A Fonsagrada,6908,4083,59.11,4026,0,NA,NA,EG,26,0.65
1989,27018,A Fonsagrada,6908,4083,59.11,4026,0,NA,NA,BNG,294,7.3
1989,27035,Negueira de Muñiz,350,175,50,171,0,NA,NA,PP,42,24.56
1989,27035,Negueira de Muñiz,350,175,50,171,0,NA,NA,PSG-PSOE,114,66.67
1989,27035,Negueira de Muñiz,350,175,50,171,0,NA,NA,CG,0,0
1989,27035,Negueira de Muñiz,350,175,50,171,0,NA,NA,EG,0,0
1989,27035,Negueira de Muñiz,350,175,50,171,0,NA,NA,BNG,13,7.6
1989,27011,Castroverde,3675,2468,67.16,2440,0,NA,NA,PP,1134,46.48
1989,27011,Castroverde,3675,2468,67.16,2440,0,NA,NA,PSG-PSOE,650,26.64
1989,27011,Castroverde,3675,2468,67.16,2440,0,NA,NA,CG,272,11.15
1989,27011,Castroverde,3675,2468,67.16,2440,0,NA,NA,EG,8,0.33
1989,27011,Castroverde,3675,2468,67.16,2440,0,NA,NA,BNG,216,8.85
1989,27014,O Corgo,4342,2628,60.53,2592,0,NA,NA,PP,1126,43.44
1989,27014,O Corgo,4342,2628,60.53,2592,0,NA,NA,PSG-PSOE,797,30.75
1989,27014,O Corgo,4342,2628,60.53,2592,0,NA,NA,CG,193,7.45
1989,27014,O Corgo,4342,2628,60.53,2592,0,NA,NA,EG,27,1.04
1989,27014,O Corgo,4342,2628,60.53,2592,0,NA,NA,BNG,361,13.93
1989,27020,Friol,4652,3528,75.84,3483,0,NA,NA,PP,1924,55.24
1989,27020,Friol,4652,3528,75.84,3483,0,NA,NA,PSG-PSOE,1200,34.45
1989,27020,Friol,4652,3528,75.84,3483,0,NA,NA,CG,20,0.57
1989,27020,Friol,4652,3528,75.84,3483,0,NA,NA,EG,9,0.26
1989,27020,Friol,4652,3528,75.84,3483,0,NA,NA,BNG,307,8.81
1989,27023,Guntín,3755,2258,60.13,2210,0,NA,NA,PP,921,41.67
1989,27023,Guntín,3755,2258,60.13,2210,0,NA,NA,PSG-PSOE,1089,49.28
1989,27023,Guntín,3755,2258,60.13,2210,0,NA,NA,CG,71,3.21
1989,27023,Guntín,3755,2258,60.13,2210,0,NA,NA,EG,18,0.81
1989,27023,Guntín,3755,2258,60.13,2210,0,NA,NA,BNG,86,3.89
1989,27028,Lugo,65158,41838,64.21,39415,0,NA,NA,PP,20938,53.12
1989,27028,Lugo,65158,41838,64.21,39415,0,NA,NA,PSG-PSOE,11909,30.21
1989,27028,Lugo,65158,41838,64.21,39415,0,NA,NA,CG,1672,4.24
1989,27028,Lugo,65158,41838,64.21,39415,0,NA,NA,EG,1040,2.64
1989,27028,Lugo,65158,41838,64.21,39415,0,NA,NA,BNG,3049,7.74
1989,27039,Outeiro de Rei,3669,2685,73.18,2634,0,NA,NA,PP,1694,64.31
1989,27039,Outeiro de Rei,3669,2685,73.18,2634,0,NA,NA,PSG-PSOE,670,25.44
1989,27039,Outeiro de Rei,3669,2685,73.18,2634,0,NA,NA,CG,46,1.75
1989,27039,Outeiro de Rei,3669,2685,73.18,2634,0,NA,NA,EG,16,0.61
1989,27039,Outeiro de Rei,3669,2685,73.18,2634,0,NA,NA,BNG,94,3.57
1989,27049,Portomarín,2065,1218,58.98,1203,0,NA,NA,PP,715,59.43
1989,27049,Portomarín,2065,1218,58.98,1203,0,NA,NA,PSG-PSOE,295,24.52
1989,27049,Portomarín,2065,1218,58.98,1203,0,NA,NA,CG,7,0.58
1989,27049,Portomarín,2065,1218,58.98,1203,0,NA,NA,EG,4,0.33
1989,27049,Portomarín,2065,1218,58.98,1203,0,NA,NA,BNG,168,13.97
1989,27056,Rábade,1481,1022,69.01,990,0,NA,NA,PP,537,54.24
1989,27056,Rábade,1481,1022,69.01,990,0,NA,NA,PSG-PSOE,315,31.82
1989,27056,Rábade,1481,1022,69.01,990,0,NA,NA,CG,63,6.36
1989,27056,Rábade,1481,1022,69.01,990,0,NA,NA,EG,16,1.62
1989,27056,Rábade,1481,1022,69.01,990,0,NA,NA,BNG,40,4.04
1989,27002,Alfoz,2282,1712,75.02,1684,0,NA,NA,PP,922,54.75
1989,27002,Alfoz,2282,1712,75.02,1684,0,NA,NA,PSG-PSOE,613,36.4
1989,27002,Alfoz,2282,1712,75.02,1684,0,NA,NA,CG,77,4.57
1989,27002,Alfoz,2282,1712,75.02,1684,0,NA,NA,EG,11,0.65
1989,27002,Alfoz,2282,1712,75.02,1684,0,NA,NA,BNG,43,2.55
1989,27019,Foz,7660,5035,65.73,4801,0,NA,NA,PP,2002,41.7
1989,27019,Foz,7660,5035,65.73,4801,0,NA,NA,PSG-PSOE,1511,31.47
1989,27019,Foz,7660,5035,65.73,4801,0,NA,NA,CG,234,4.87
1989,27019,Foz,7660,5035,65.73,4801,0,NA,NA,EG,273,5.69
1989,27019,Foz,7660,5035,65.73,4801,0,NA,NA,BNG,467,9.73
1989,27027,Lourenzá,2622,1755,66.93,1716,0,NA,NA,PP,948,55.24
1989,27027,Lourenzá,2622,1755,66.93,1716,0,NA,NA,PSG-PSOE,556,32.4
1989,27027,Lourenzá,2622,1755,66.93,1716,0,NA,NA,CG,25,1.46
1989,27027,Lourenzá,2622,1755,66.93,1716,0,NA,NA,EG,38,2.21
1989,27027,Lourenzá,2622,1755,66.93,1716,0,NA,NA,BNG,96,5.59
1989,27030,Mondoñedo,5146,2783,54.08,2731,0,NA,NA,PP,1425,52.18
1989,27030,Mondoñedo,5146,2783,54.08,2731,0,NA,NA,PSG-PSOE,877,32.11
1989,27030,Mondoñedo,5146,2783,54.08,2731,0,NA,NA,CG,27,0.99
1989,27030,Mondoñedo,5146,2783,54.08,2731,0,NA,NA,EG,196,7.18
1989,27030,Mondoñedo,5146,2783,54.08,2731,0,NA,NA,BNG,130,4.76
1989,27063,O Valadouro,2446,1916,78.33,1906,0,NA,NA,PP,649,34.05
1989,27063,O Valadouro,2446,1916,78.33,1906,0,NA,NA,PSG-PSOE,872,45.75
1989,27063,O Valadouro,2446,1916,78.33,1906,0,NA,NA,CG,298,15.63
1989,27063,O Valadouro,2446,1916,78.33,1906,0,NA,NA,EG,13,0.68
1989,27063,O Valadouro,2446,1916,78.33,1906,0,NA,NA,BNG,44,2.31
1989,27013,Cervo,8420,5017,59.58,4728,0,NA,NA,PP,1715,36.27
1989,27013,Cervo,8420,5017,59.58,4728,0,NA,NA,PSG-PSOE,1781,37.67
1989,27013,Cervo,8420,5017,59.58,4728,0,NA,NA,CG,96,2.03
1989,27013,Cervo,8420,5017,59.58,4728,0,NA,NA,EG,382,8.08
1989,27013,Cervo,8420,5017,59.58,4728,0,NA,NA,BNG,482,10.19
1989,27038,Ourol,2019,1498,74.2,1472,0,NA,NA,PP,726,49.32
1989,27038,Ourol,2019,1498,74.2,1472,0,NA,NA,PSG-PSOE,658,44.7
1989,27038,Ourol,2019,1498,74.2,1472,0,NA,NA,CG,9,0.61
1989,27038,Ourol,2019,1498,74.2,1472,0,NA,NA,EG,20,1.36
1989,27038,Ourol,2019,1498,74.2,1472,0,NA,NA,BNG,34,2.31
1989,27064,O Vicedo,2376,1338,56.31,1291,0,NA,NA,PP,630,48.8
1989,27064,O Vicedo,2376,1338,56.31,1291,0,NA,NA,PSG-PSOE,548,42.45
1989,27064,O Vicedo,2376,1338,56.31,1291,0,NA,NA,CG,19,1.47
1989,27064,O Vicedo,2376,1338,56.31,1291,0,NA,NA,EG,19,1.47
1989,27064,O Vicedo,2376,1338,56.31,1291,0,NA,NA,BNG,45,3.49
1989,27066,Viveiro,11843,7464,63.02,7030,0,NA,NA,PP,3412,48.53
1989,27066,Viveiro,11843,7464,63.02,7030,0,NA,NA,PSG-PSOE,2170,30.87
1989,27066,Viveiro,11843,7464,63.02,7030,0,NA,NA,CG,341,4.85
1989,27066,Viveiro,11843,7464,63.02,7030,0,NA,NA,EG,131,1.86
1989,27066,Viveiro,11843,7464,63.02,7030,0,NA,NA,BNG,807,11.48
1989,27025,Xove,2898,1788,61.7,1683,0,NA,NA,PP,972,57.75
1989,27025,Xove,2898,1788,61.7,1683,0,NA,NA,PSG-PSOE,394,23.41
1989,27025,Xove,2898,1788,61.7,1683,0,NA,NA,CG,21,1.25
1989,27025,Xove,2898,1788,61.7,1683,0,NA,NA,EG,32,1.9
1989,27025,Xove,2898,1788,61.7,1683,0,NA,NA,BNG,163,9.69
1989,27005,Barreiros,3306,2227,67.36,2065,0,NA,NA,PP,1224,59.27
1989,27005,Barreiros,3306,2227,67.36,2065,0,NA,NA,PSG-PSOE,534,25.86
1989,27005,Barreiros,3306,2227,67.36,2065,0,NA,NA,CG,20,0.97
1989,27005,Barreiros,3306,2227,67.36,2065,0,NA,NA,EG,34,1.65
1989,27005,Barreiros,3306,2227,67.36,2065,0,NA,NA,BNG,224,10.85
1989,27048,A Pontenova,3330,2296,68.95,2220,0,NA,NA,PP,1513,68.15
1989,27048,A Pontenova,3330,2296,68.95,2220,0,NA,NA,PSG-PSOE,565,25.45
1989,27048,A Pontenova,3330,2296,68.95,2220,0,NA,NA,CG,19,0.86
1989,27048,A Pontenova,3330,2296,68.95,2220,0,NA,NA,EG,25,1.13
1989,27048,A Pontenova,3330,2296,68.95,2220,0,NA,NA,BNG,50,2.25
1989,27051,Ribadeo,7453,4771,64.01,4539,0,NA,NA,PP,1716,37.81
1989,27051,Ribadeo,7453,4771,64.01,4539,0,NA,NA,PSG-PSOE,1681,37.03
1989,27051,Ribadeo,7453,4771,64.01,4539,0,NA,NA,CG,31,0.68
1989,27051,Ribadeo,7453,4771,64.01,4539,0,NA,NA,EG,76,1.67
1989,27051,Ribadeo,7453,4771,64.01,4539,0,NA,NA,BNG,799,17.6
1989,27061,Trabada,1732,1229,70.96,1203,0,NA,NA,PP,635,52.78
1989,27061,Trabada,1732,1229,70.96,1203,0,NA,NA,PSG-PSOE,507,42.14
1989,27061,Trabada,1732,1229,70.96,1203,0,NA,NA,CG,12,1
1989,27061,Trabada,1732,1229,70.96,1203,0,NA,NA,EG,9,0.75
1989,27061,Trabada,1732,1229,70.96,1203,0,NA,NA,BNG,19,1.58
1989,27029,Meira,1653,1297,78.46,1281,0,NA,NA,PP,897,70.02
1989,27029,Meira,1653,1297,78.46,1281,0,NA,NA,PSG-PSOE,255,19.91
1989,27029,Meira,1653,1297,78.46,1281,0,NA,NA,CG,21,1.64
1989,27029,Meira,1653,1297,78.46,1281,0,NA,NA,EG,8,0.62
1989,27029,Meira,1653,1297,78.46,1281,0,NA,NA,BNG,52,4.06
1989,27046,Pol,2204,1827,82.89,1809,0,NA,NA,PP,873,48.26
1989,27046,Pol,2204,1827,82.89,1809,0,NA,NA,PSG-PSOE,411,22.72
1989,27046,Pol,2204,1827,82.89,1809,0,NA,NA,CG,396,21.89
1989,27046,Pol,2204,1827,82.89,1809,0,NA,NA,EG,3,0.17
1989,27046,Pol,2204,1827,82.89,1809,0,NA,NA,BNG,61,3.37
1989,27053,Ribeira de Piquín,1011,705,69.73,692,0,NA,NA,PP,320,46.24
1989,27053,Ribeira de Piquín,1011,705,69.73,692,0,NA,NA,PSG-PSOE,187,27.02
1989,27053,Ribeira de Piquín,1011,705,69.73,692,0,NA,NA,CG,168,24.28
1989,27053,Ribeira de Piquín,1011,705,69.73,692,0,NA,NA,EG,2,0.29
1989,27053,Ribeira de Piquín,1011,705,69.73,692,0,NA,NA,BNG,11,1.59
1989,27054,Riotorto,2141,1509,70.48,1487,0,NA,NA,PP,769,51.71
1989,27054,Riotorto,2141,1509,70.48,1487,0,NA,NA,PSG-PSOE,589,39.61
1989,27054,Riotorto,2141,1509,70.48,1487,0,NA,NA,CG,24,1.61
1989,27054,Riotorto,2141,1509,70.48,1487,0,NA,NA,EG,22,1.48
1989,27054,Riotorto,2141,1509,70.48,1487,0,NA,NA,BNG,56,3.77
1989,27017,Folgoso do Courel,2012,1070,53.18,1037,0,NA,NA,PP,484,46.67
1989,27017,Folgoso do Courel,2012,1070,53.18,1037,0,NA,NA,PSG-PSOE,394,37.99
1989,27017,Folgoso do Courel,2012,1070,53.18,1037,0,NA,NA,CG,122,11.76
1989,27017,Folgoso do Courel,2012,1070,53.18,1037,0,NA,NA,EG,7,0.68
1989,27017,Folgoso do Courel,2012,1070,53.18,1037,0,NA,NA,BNG,14,1.35
1989,27050,Quiroga,4444,2664,59.95,2618,0,NA,NA,PP,1584,60.5
1989,27050,Quiroga,4444,2664,59.95,2618,0,NA,NA,PSG-PSOE,880,33.61
1989,27050,Quiroga,4444,2664,59.95,2618,0,NA,NA,CG,17,0.65
1989,27050,Quiroga,4444,2664,59.95,2618,0,NA,NA,EG,52,1.99
1989,27050,Quiroga,4444,2664,59.95,2618,0,NA,NA,BNG,63,2.41
1989,27052,Ribas de Sil,1493,931,62.36,912,0,NA,NA,PP,465,50.99
1989,27052,Ribas de Sil,1493,931,62.36,912,0,NA,NA,PSG-PSOE,312,34.21
1989,27052,Ribas de Sil,1493,931,62.36,912,0,NA,NA,CG,10,1.1
1989,27052,Ribas de Sil,1493,931,62.36,912,0,NA,NA,EG,13,1.43
1989,27052,Ribas de Sil,1493,931,62.36,912,0,NA,NA,BNG,103,11.29
1989,27024,O Incio,3062,2168,70.8,2147,0,NA,NA,PP,1147,53.42
1989,27024,O Incio,3062,2168,70.8,2147,0,NA,NA,PSG-PSOE,635,29.58
1989,27024,O Incio,3062,2168,70.8,2147,0,NA,NA,CG,247,11.5
1989,27024,O Incio,3062,2168,70.8,2147,0,NA,NA,EG,9,0.42
1989,27024,O Incio,3062,2168,70.8,2147,0,NA,NA,BNG,85,3.96
1989,27026,Láncara,3412,2028,59.44,1988,0,NA,NA,PP,794,39.94
1989,27026,Láncara,3412,2028,59.44,1988,0,NA,NA,PSG-PSOE,880,44.27
1989,27026,Láncara,3412,2028,59.44,1988,0,NA,NA,CG,25,1.26
1989,27026,Láncara,3412,2028,59.44,1988,0,NA,NA,EG,8,0.4
1989,27026,Láncara,3412,2028,59.44,1988,0,NA,NA,BNG,210,10.56
1989,27042,Paradela,2739,1616,59,1604,0,NA,NA,PP,322,20.07
1989,27042,Paradela,2739,1616,59,1604,0,NA,NA,PSG-PSOE,332,20.7
1989,27042,Paradela,2739,1616,59,1604,0,NA,NA,CG,848,52.87
1989,27042,Paradela,2739,1616,59,1604,0,NA,NA,EG,8,0.5
1989,27042,Paradela,2739,1616,59,1604,0,NA,NA,BNG,65,4.05
1989,27043,O Páramo,1878,1234,65.71,1220,0,NA,NA,PP,373,30.57
1989,27043,O Páramo,1878,1234,65.71,1220,0,NA,NA,PSG-PSOE,141,11.56
1989,27043,O Páramo,1878,1234,65.71,1220,0,NA,NA,CG,638,52.3
1989,27043,O Páramo,1878,1234,65.71,1220,0,NA,NA,EG,6,0.49
1989,27043,O Páramo,1878,1234,65.71,1220,0,NA,NA,BNG,41,3.36
1989,27055,Samos,2396,1477,61.64,1461,0,NA,NA,PP,515,35.25
1989,27055,Samos,2396,1477,61.64,1461,0,NA,NA,PSG-PSOE,351,24.02
1989,27055,Samos,2396,1477,61.64,1461,0,NA,NA,CG,506,34.63
1989,27055,Samos,2396,1477,61.64,1461,0,NA,NA,EG,6,0.41
1989,27055,Samos,2396,1477,61.64,1461,0,NA,NA,BNG,60,4.11
1989,27057,Sarria,10473,6612,63.13,6386,0,NA,NA,PP,2530,39.62
1989,27057,Sarria,10473,6612,63.13,6386,0,NA,NA,PSG-PSOE,1717,26.89
1989,27057,Sarria,10473,6612,63.13,6386,0,NA,NA,CG,1595,24.98
1989,27057,Sarria,10473,6612,63.13,6386,0,NA,NA,EG,61,0.96
1989,27057,Sarria,10473,6612,63.13,6386,0,NA,NA,BNG,386,6.04
1989,27062,Triacastela,947,697,73.6,693,0,NA,NA,PP,305,44.01
1989,27062,Triacastela,947,697,73.6,693,0,NA,NA,PSG-PSOE,357,51.52
1989,27062,Triacastela,947,697,73.6,693,0,NA,NA,CG,2,0.29
1989,27062,Triacastela,947,697,73.6,693,0,NA,NA,EG,3,0.43
1989,27062,Triacastela,947,697,73.6,693,0,NA,NA,BNG,20,2.89
1989,27001,Abadín,3719,1908,51.3,1845,0,NA,NA,PP,1365,73.98
1989,27001,Abadín,3719,1908,51.3,1845,0,NA,NA,PSG-PSOE,334,18.1
1989,27001,Abadín,3719,1908,51.3,1845,0,NA,NA,CG,40,2.17
1989,27001,Abadín,3719,1908,51.3,1845,0,NA,NA,EG,13,0.7
1989,27001,Abadín,3719,1908,51.3,1845,0,NA,NA,BNG,71,3.85
1989,27007,Begonte,3914,2696,68.88,2645,0,NA,NA,PP,1737,65.67
1989,27007,Begonte,3914,2696,68.88,2645,0,NA,NA,PSG-PSOE,454,17.16
1989,27007,Begonte,3914,2696,68.88,2645,0,NA,NA,CG,342,12.93
1989,27007,Begonte,3914,2696,68.88,2645,0,NA,NA,EG,9,0.34
